gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
1,0,1,-0.5731137398036927,1,0,0,2,1.2519941740178642,1,-0.16728298009855894
0,0,0,0.8653100528070927,1,0,0,2,0.5107007759725845,0,0.9032068977864791
1,0,0,-1.2717767247860743,1,0,1,0,-1.5783988003368403,1,-1.0172085389158483
0,1,0,-0.24433115863551322,1,0,1,0,1.2856893284744677,1,0.2096251233686183
1,0,0,0.5365274716389132,0,1,0,2,-0.16320231315948805,0,0.2087393228904346
0,0,0,-0.6142115624497152,1,0,0,2,-1.5447036458802366,0,-0.8745946619282676
0,0,1,0.4132340037008459,1,0,0,0,-0.33167808544250615,1,0.032465027731872244
0,0,0,-1.230678902140052,1,0,0,2,-1.5447036458802366,0,-1.0074647336558271
1,0,0,-1.1895810794940294,1,1,0,1,-0.702324784465146,0,-0.9543167049648034
1,0,1,-1.1073854342019844,1,1,1,0,0.6117862393423953,1,-0.8108170274990391
1,1,0,0.08445142253266633,1,1,1,1,1.1846038651046569,0,0.5316135971884043
0,0,1,1.440679569851407,0,0,0,0,-0.19689746761609167,0,0.7729942274934708
0,0,0,-1.148483256848007,1,0,0,0,1.0161280928216387,1,-0.8214466332372438
0,0,0,-1.230678902140052,1,0,0,0,-0.702324784465146,0,-0.9742472157239372
0,1,0,-1.1895810794940294,1,1,0,1,0.24113954031975543,0,-0.9047118781865144
0,0,0,-1.1895810794940294,1,0,0,0,-1.3762278735972184,0,-0.9897487240921525
0,0,0,-1.2717767247860743,1,0,0,0,0.4770056215159808,1,-0.9631747097466407
1,0,1,0.28994053576277856,1,1,1,0,1.4878602552140896,0,0.9147223040028677
1,0,0,-0.9429941436178947,1,0,0,0,0.9824329383650352,0,-0.6132835208640671
1,1,0,-0.3676246265735805,1,0,1,0,0.4770056215159808,0,-0.18367028894495796
0,1,0,1.6050708604354966,1,0,0,2,1.3867747918442785,0,2.37806469396239
0,0,0,-0.3676246265735805,1,0,0,0,1.1172135561914496,1,0.018292220080932557
0,0,0,1.6050708604354966,1,0,0,2,0.7128717027122061,0,1.7402883496701043
0,0,0,-1.3128745474320966,1,0,1,0,-0.46645870326892064,1,-1.0110079355685622
0,0,0,-0.6142115624497152,1,1,0,0,0.7465668571688098,1,-0.3324847692798247
1,0,0,-1.1895810794940294,0,0,0,0,-0.8708005567481641,0,-0.9631747097466407
1,1,0,0.12554924517868876,1,0,1,0,0.8476523205386207,1,0.4169024352636112
0,0,0,-0.9018963209718723,1,0,0,2,0.30852984923296267,0,-0.6686460507505503
1,0,0,-1.3128745474320966,1,1,0,0,0.14005407694994457,1,-1.0030357312649085
1,0,0,0.37213618105482343,1,0,0,2,0.4770056215159808,0,0.4541060553473279
0,1,0,-0.6964072077417601,1,1,0,2,0.6454813937989989,1,-0.43169442283640247
1,0,0,0.700918762223003,1,1,1,0,1.622640873040504,0,1.4904926148222923
0,0,1,0.20774489047073366,1,0,1,0,-1.5447036458802366,0,-0.6974345662915216
1,1,1,-0.3676246265735805,1,0,0,2,0.4770056215159808,0,-0.18367028894495796
1,0,1,-0.07993986805142343,1,0,0,2,-0.19689746761609167,0,-0.21024430329046986
1,0,1,-1.0251897889099397,1,0,1,0,-1.5783988003368403,0,-0.9667179116593756
0,1,0,0.4132340037008459,1,0,0,0,1.4204699463008823,1,1.0227899623412828
0,0,0,0.9886035207451601,1,1,1,2,0.14005407694994457,0,0.7331332059752029
0,0,1,-0.8197006756798274,1,0,0,2,-1.511008491423633,0,-0.9131269827292599
1,0,0,0.28994053576277856,1,1,1,1,0.8139571660820171,0,0.5604021127293756
1,0,1,-0.408722449219603,1,0,1,0,-1.5447036458802366,0,-0.830304638019081
0,0,1,1.6050708604354966,1,0,0,0,0.6117862393423953,0,1.6446218980262615
0,0,0,0.9064078754531152,1,1,1,0,0.6117862393423953,0,1.012160356603078
1,0,0,0.618723116930958,1,1,0,2,1.5215554096706931,0,1.3257337258801185
0,0,1,0.12554924517868876,1,0,1,0,1.0498232472782425,1,0.5125688869074541
1,0,0,-0.9018963209718723,1,0,0,0,0.10635892249334095,0,-0.6978774665306134
0,0,0,-1.3128745474320966,1,0,1,1,0.6454813937989989,0,-0.9963922276785305
0,0,0,0.8242122301610703,1,0,1,0,1.083518401734846,1,1.2663850938418086
1,0,0,1.522875215143452,0,1,0,0,-0.5001538577255242,0,0.5471151055566196
1,0,0,-0.8607984983258499,1,1,1,0,1.0161280928216387,0,-0.5238176725675104
1,0,0,-0.4498202718656254,1,0,0,0,0.9824329383650352,1,-0.10837724829934088
0,0,1,0.9064078754531152,1,0,0,1,0.10635892249334095,0,0.6467676593522892
0,1,0,-0.20323333598949075,1,1,1,0,-0.06211684978967717,0,-0.2403615195487167
0,0,1,1.0297013433911826,1,0,0,0,-1.5447036458802366,0,-0.5202744706547755
1,0,0,-0.5731137398036927,1,0,1,0,-1.5447036458802366,0,-0.8657366571464303
0,0,0,-0.5731137398036927,1,1,1,0,0.9824329383650352,1,-0.23460381644052244
1,0,0,-0.07993986805142343,1,0,1,0,0.2074443858631518,0,-0.045485414348296026
0,0,0,-0.8197006756798274,1,0,0,2,0.7802620116254134,1,-0.521603171372051
1,0,0,-1.3128745474320966,1,0,0,0,-1.5447036458802366,1,-1.0251807432195017
1,0,1,-1.3128745474320966,1,1,1,0,0.1737492314065482,1,-1.0025928310258168
0,1,0,-0.6142115624497152,1,0,0,0,0.2748346947763591,0,-0.4440956295309747
0,0,1,-1.2717767247860743,1,0,0,0,-1.5447036458802366,0,-1.0163227384376645
1,0,0,1.522875215143452,1,0,0,0,-0.028421695333073545,0,0.9811573398666474
1,1,0,0.4543318263468683,1,0,1,1,-1.5783988003368403,0,-0.6637741481205398
0,0,1,-1.1895810794940294,1,0,0,1,-1.511008491423633,0,-0.9968351279176224
1,0,0,1.3173861019133397,1,0,1,0,0.3422250036895663,0,1.1538884331124748
0,1,0,1.5639730377894743,1,0,0,1,1.1509087106480533,0,2.1105529495509034
0,0,1,1.2762882792673171,1,0,1,1,-0.3990683943557134,0,0.49662447830014694
0,0,0,-0.20323333598949075,1,0,0,0,0.8813474749952243,1,0.1068722678993056
0,1,0,-0.6964072077417601,1,0,1,0,1.0161280928216387,1,-0.3537439807562342
0,0,1,1.522875215143452,1,1,0,1,1.622640873040504,1,2.5003051599517447
0,0,1,0.2488427131167561,1,0,0,0,0.5443959304291881,0,0.38235621661444574
1,0,0,-0.5731137398036927,1,1,0,1,-0.702324784465146,0,-0.6553590435777944
0,0,0,1.1118969886832273,1,1,0,0,1.3193844829310715,0,1.7562327582774115
1,0,0,0.7420165848690254,1,0,0,2,0.8139571660820171,0,0.998873349430322
0,1,0,0.9475056980991376,1,1,0,1,1.4878602552140896,0,1.6942267248045504
1,0,0,1.358483924559362,1,1,1,2,1.3193844829310715,1,2.0352599089052865
0,0,1,1.0297013433911826,0,1,0,2,-0.33167808544250615,0,0.404501228569039
0,0,1,1.4817773924974293,1,1,1,1,-0.2305926220726953,0,0.769008125341644
0,0,0,-0.24433115863551322,1,0,0,0,-0.33167808544250615,0,-0.36437358649443896
0,0,0,-1.3128745474320966,1,0,0,2,-0.5675441666387315,0,-1.0123366362858377
0,0,0,-1.066287611555962,0,0,1,0,-1.3762278735972184,0,-0.9565312061602627
1,1,0,-1.0251897889099397,1,0,0,0,0.14005407694994457,1,-0.7860146141098946
1,0,1,-0.7375050303877825,1,1,0,2,0.14005407694994457,0,-0.5689934969548807
1,0,0,-0.9840919662639172,1,0,1,0,-1.5447036458802366,0,-0.9543167049648034
1,0,0,-0.8607984983258499,1,0,1,0,0.038968613580133704,0,-0.6779469557714795
0,0,0,-0.3265268039275581,1,1,1,2,0.1737492314065482,0,-0.2478908236132784
0,0,1,-0.20323333598949075,1,0,0,2,0.5107007759725845,1,-0.02954100574098888
0,0,0,0.6598209395769805,1,0,0,2,1.1846038651046569,0,1.1578745352643016
1,1,0,0.9886035207451601,0,1,1,0,-0.702324784465146,1,0.10200036526929507
1,0,0,-0.9018963209718723,1,1,1,1,-1.511008491423633,0,-0.9317287927711182
0,0,1,0.16664706782471123,1,0,1,0,0.9824329383650352,0,0.522755592406567
1,0,0,0.28994053576277856,1,1,0,0,1.1846038651046569,1,0.7552782179297962
1,0,0,0.8653100528070927,0,1,1,1,-0.702324784465146,0,0.04220883299189328
1,0,0,-0.8607984983258499,1,0,0,2,0.6454813937989989,0,-0.5822805041276367
1,0,0,-1.1895810794940294,1,0,1,2,-0.3653732398991098,0,-0.9366006954011288
1,0,1,1.358483924559362,1,0,1,0,1.2519941740178642,0,1.9767970773451604
1,0,1,1.522875215143452,0,0,0,1,-0.19689746761609167,0,0.8261422561844947
0,0,0,-1.3128745474320966,1,1,1,1,0.30852984923296267,1,-1.0008212300694492
1,0,0,1.0297013433911826,1,0,0,2,1.2519941740178642,1,1.6118472803334634
1,1,0,0.5776252942849356,1,1,0,2,0.6791765482556026,0,0.75616401840798
0,1,0,-1.1895810794940294,1,1,1,1,0.4433104670593772,1,-0.8940822724483097
0,0,1,0.9886035207451601,1,0,0,0,-0.2305926220726953,0,0.4554347560646035
0,0,0,-0.7375050303877825,1,0,0,2,0.9487377839084316,0,-0.4095494108818092
0,0,0,-0.3676246265735805,1,0,0,1,0.8139571660820171,0,-0.07737423156291032
0,0,0,-0.5320159171576703,1,0,0,2,-1.5783988003368403,0,-0.8657366571464303
1,1,0,1.1529948113292499,1,1,0,0,1.083518401734846,0,1.6136188812898309
0,0,0,-0.6964072077417601,0,0,1,0,-0.5338490121821279,1,-0.679718556727847
0,0,0,1.6050708604354966,1,1,0,2,1.083518401734846,0,2.0910653390308616
0,1,0,-0.7786028530338049,0,0,0,0,-0.8708005567481641,0,-0.7860146141098946
1,0,0,-1.2717767247860743,1,1,1,0,-0.6686296300085424,1,-0.9932919260048875
1,0,1,1.2762882792673171,1,0,0,1,0.8813474749952243,0,1.5737578597715631
1,0,0,-0.12103769069744588,1,1,1,2,-1.5447036458802366,0,-0.76829860454622
1,0,0,1.2762882792673171,1,1,1,1,0.7802620116254134,0,1.4887210138659248
1,0,0,1.1529948113292499,1,0,1,0,1.5552505641272967,1,1.9918556854742837
0,0,1,0.700918762223003,1,1,0,0,0.6117862393423953,0,0.8261422561844947
0,0,0,0.5776252942849356,1,0,1,0,0.9824329383650352,0,0.9435108195438389
1,0,0,0.7420165848690254,1,1,1,0,-0.19689746761609167,0,0.32123598361976835
0,0,0,0.16664706782471123,1,0,0,2,0.8476523205386207,0,0.45720635702097095
0,1,0,1.2762882792673171,1,1,1,0,1.0498232472782425,0,1.7154859362809598
1,0,0,1.1118969886832273,0,1,1,0,-0.19689746761609167,0,0.5604021127293756
1,0,0,-1.3128745474320966,1,1,1,1,-1.5447036458802366,0,-1.0251807432195017
1,0,0,-0.7786028530338049,1,0,0,0,0.5443959304291881,0,-0.5255892735238779
0,0,0,-1.3128745474320966,1,0,0,2,0.3422250036895663,1,-1.0003783298303572
0,0,1,-0.6553093850957377,1,0,0,1,0.7465668571688098,1,-0.3714599903199088
1,0,0,1.2351904566212948,1,1,0,1,1.2856893284744677,0,1.8678436185285614
0,0,1,1.6050708604354966,1,0,0,1,-1.342532719140615,0,-0.20492950042136748
1,0,1,-0.16213551334346832,1,1,1,2,1.1846038651046569,0,0.263216052298734
0,0,1,-0.6142115624497152,1,0,0,0,-0.12950715870288443,0,-0.5397620811748175
1,1,0,0.20774489047073366,1,0,0,1,0.14005407694994457,1,0.14407588798302226
1,1,0,-0.28542898128153565,1,1,0,2,-1.5783988003368403,0,-0.8152460298899576
1,1,0,1.522875215143452,1,0,0,0,1.3193844829310715,0,2.22127800932387
0,0,0,-1.066287611555962,1,0,1,0,0.4433104670593772,1,-0.7891149157835377
0,0,0,-0.4498202718656254,1,1,1,0,-1.511008491423633,0,-0.8294188375408974
0,0,1,-0.3265268039275581,1,1,1,0,-0.3653732398991098,0,-0.4250509192500245
1,0,0,0.0022557772406214464,0,1,0,1,-0.9044957112047678,0,-0.46402614029010864
1,1,0,-0.24433115863551322,1,0,1,0,1.0161280928216387,1,0.11395867172477543
1,0,1,-0.7375050303877825,1,1,1,0,0.30852984923296267,1,-0.5357759790229908
0,0,0,0.33103835840880097,1,0,0,0,-1.3762278735972184,0,-0.5800660029321772
1,0,0,0.20774489047073366,1,1,1,0,0.9824329383650352,0,0.5648311151202942
1,1,0,0.4543318263468683,1,0,1,0,0.7802620116254134,0,0.7003585882824049
1,0,1,1.358483924559362,1,0,0,0,-1.5447036458802366,0,-0.44941043240007705
1,0,1,-0.5731137398036927,1,0,0,2,-1.511008491423633,0,-0.8573215526036849
1,0,0,-0.6553093850957377,1,0,0,1,0.8139571660820171,1,-0.3564013821907854
1,0,0,-1.066287611555962,1,0,0,0,0.30852984923296267,0,-0.8015161224781099
0,1,0,-0.49091809451164786,1,1,1,0,0.2074443858631518,0,-0.36437358649443896
1,0,0,1.1529948113292499,1,1,0,0,0.9487377839084316,1,1.5055512229514159
0,0,0,-1.1895810794940294,1,1,1,0,-0.5001538577255242,0,-0.9436870992265985
1,0,1,1.0297013433911826,1,1,0,2,0.30852984923296267,0,0.8925772920482744
0,0,1,-0.49091809451164786,0,1,0,0,-0.33167808544250615,1,-0.5131880668293056
1,0,1,1.1118969886832273,1,1,1,0,-1.5447036458802366,0,-0.5025584610911009
0,0,0,0.4132340037008459,1,0,1,0,-1.342532719140615,0,-0.5388762806966338
1,1,0,0.12554924517868876,1,1,1,0,0.6454813937989989,1,0.32123598361976835
0,1,0,0.9886035207451601,0,1,1,0,-0.3653732398991098,0,0.3544535015516582
1,0,0,-0.3676246265735805,1,1,1,0,-0.3653732398991098,0,-0.44941043240007705
1,0,1,1.440679569851407,1,0,0,2,1.3193844829310715,0,2.1282689591145783
1,0,0,1.6050708604354966,1,1,0,1,0.9824329383650352,0,1.9953988873870188
1,0,0,-0.9840919662639172,0,1,1,0,-0.8708005567481641,0,-0.8745946619282676
1,0,1,1.358483924559362,1,1,1,0,0.4770056215159808,0,1.304474514403709
0,0,0,-1.0251897889099397,1,0,0,0,0.2748346947763591,0,-0.771841806458955
0,0,1,0.700918762223003,1,0,1,1,1.2519941740178642,0,1.2468974833217665
0,0,0,-0.9429941436178947,1,1,0,2,0.3422250036895663,0,-0.6974345662915216
1,0,0,0.8653100528070927,0,1,1,0,-1.2077521013142003,0,-0.3165403606725175
0,0,0,-1.3128745474320966,1,1,0,2,0.4770056215159808,1,-0.9986067288739898
1,0,0,1.5639730377894743,1,0,1,0,1.4541651007574858,0,2.3935662023306055
1,0,1,-1.1895810794940294,1,1,1,0,1.1846038651046569,1,-0.8551070514082255
1,0,0,0.0022557772406214464,1,1,0,2,-0.3653732398991098,0,-0.2301748140496038
1,1,0,-0.9429941436178947,1,1,1,1,0.7128717027122061,1,-0.6487155399914164
0,0,0,1.6050708604354966,0,0,0,0,-0.5675441666387315,0,0.5285132955147612
0,1,0,-1.3128745474320966,1,1,0,1,-1.511008491423633,1,-1.02473784298041
0,0,0,1.3995817472053844,1,1,0,2,-1.342532719140615,0,-0.26250653150330994
0,0,0,-0.4498202718656254,1,1,0,2,0.4770056215159808,0,-0.2545343271996564
1,0,0,1.1940926339752722,1,0,0,2,1.0498232472782425,1,1.629563289897138
0,1,0,-0.49091809451164786,0,1,0,0,-0.8034102478349568,1,-0.643400737122314
0,0,1,1.440679569851407,1,0,1,0,1.5552505641272967,0,2.339089472922306
1,0,0,-1.066287611555962,1,1,0,0,1.083518401734846,1,-0.7302091839843196
0,0,0,1.0297013433911826,1,1,0,1,0.4770056215159808,0,1.0210183613849153
0,0,1,-0.408722449219603,1,0,0,2,0.6117862393423953,0,-0.17835548607585558
1,1,0,1.5639730377894743,1,0,0,0,-1.4099230280538222,0,-0.2793367405888008
0,0,0,0.33103835840880097,1,1,1,0,0.6791765482556026,0,0.5276274950365775
0,0,1,-1.3539723700781192,0,0,0,2,-0.33167808544250615,0,-1.034038748001339
1,0,0,1.1529948113292499,0,0,0,1,-0.12950715870288443,0,0.641009956244095
0,0,1,0.5365274716389132,1,1,1,2,1.1509087106480533,0,1.0033023518212407
0,0,0,-1.1073854342019844,1,0,0,0,-1.511008491423633,0,-0.9782333178757641
1,0,0,-1.066287611555962,1,1,0,1,0.9487377839084316,1,-0.7426103906788918
1,0,0,-0.49091809451164786,1,1,1,0,0.2748346947763591,0,-0.3457717764525806
0,1,0,-0.8197006756798274,1,0,0,2,0.9824329383650352,1,-0.48705695272288557
0,0,1,-0.4498202718656254,1,1,1,2,0.5780910848857916,1,-0.22530291141959327
0,0,0,-0.28542898128153565,1,0,0,1,0.10635892249334095,0,-0.23947571907053297
1,0,0,-1.1895810794940294,0,0,0,2,-0.8034102478349568,0,-0.9596315078339057
0,0,1,1.2351904566212948,1,1,1,1,-1.5447036458802366,0,-0.475984446745589
1,1,0,-1.148483256848007,1,1,1,0,0.4770056215159808,1,-0.856878652364593
0,0,0,0.9064078754531152,1,1,1,0,0.9487377839084316,0,1.255755488103604
1,0,1,0.7420165848690254,1,1,1,0,0.3422250036895663,0,0.6826425787187304
0,0,1,0.9475056980991376,1,1,1,2,0.10635892249334095,0,0.6773277758496279
1,0,0,-0.6142115624497152,1,0,1,0,-1.5447036458802366,0,-0.8745946619282676
1,0,0,1.6050708604354966,1,0,0,0,1.353079637387675,0,2.346175876747776
0,0,1,-0.5731137398036927,1,1,0,2,-0.5338490121821279,0,-0.6132835208640671
1,1,0,-0.4498202718656254,1,1,1,0,1.0498232472782425,1,-0.08888963777929881
0,0,0,0.33103835840880097,0,1,0,2,-1.0392763290311822,0,-0.39847690490451254
1,0,1,-1.148483256848007,1,1,0,1,-1.5783988003368403,0,-0.9919632252876119
0,0,0,0.9886035207451601,1,1,0,0,0.2748346947763591,0,0.8341144604881482
1,1,0,-0.16213551334346832,1,1,0,1,1.1846038651046569,0,0.263216052298734
0,0,1,0.0022557772406214464,1,0,0,2,0.9487377839084316,1,0.33983779366162664
0,0,0,1.6050708604354966,1,0,0,0,1.083518401734846,0,2.0910653390308616
1,0,0,-0.07993986805142343,1,0,0,2,0.7802620116254134,0,0.18792301165311692
1,1,0,0.7831144075150479,1,0,0,1,1.2856893284744677,0,1.3611657450074677
1,0,1,0.08445142253266633,1,0,1,0,-1.5447036458802366,0,-0.7240085806370334
0,0,1,-1.066287611555962,1,0,1,0,-1.5447036458802366,0,-0.972032714528478
0,0,0,-0.4498202718656254,1,0,1,0,-0.3653732398991098,0,-0.4981294587001822
1,0,0,-1.1073854342019844,1,0,0,1,0.30852984923296267,1,-0.8347336404099998
0,0,0,1.1118969886832273,0,0,0,2,-0.9381908656613713,0,-0.0242262028718865
1,0,1,-0.3676246265735805,1,1,1,0,-1.5447036458802366,0,-0.8214466332372438
0,1,0,-0.07993986805142343,1,1,1,0,0.2748346947763591,0,-0.018025599524600384
1,0,0,-0.28542898128153565,1,1,0,0,0.6791765482556026,0,-0.04371381339192856
1,0,1,-1.3128745474320966,1,1,0,0,0.14005407694994457,1,-1.0030357312649085
1,0,1,0.28994053576277856,1,0,0,2,-1.5447036458802366,0,-0.679718556727847
1,0,1,-0.9429941436178947,1,1,1,1,-1.5447036458802366,0,-0.9454587001829661
0,0,1,1.522875215143452,1,1,0,0,-1.5783988003368403,0,-0.4449814300091584
1,0,0,-1.230678902140052,1,0,1,0,-0.3653732398991098,1,-0.9609602085511814
1,1,0,0.5365274716389132,1,1,1,1,0.6454813937989989,1,0.6977011868478538
1,0,0,1.070799166037205,1,0,0,0,1.4878602552140896,1,1.8403838037048659
0,1,0,0.618723116930958,1,0,0,0,0.1737492314065482,0,0.4753652668237374
1,0,0,1.070799166037205,1,1,1,2,-1.5783988003368403,1,-0.5375475799793582
0,0,0,-0.16213551334346832,0,0,0,0,-1.1740569468575968,1,-0.6358714330577523
0,1,0,-1.0251897889099397,1,0,0,0,-1.5447036458802366,1,-0.9631747097466407
0,0,1,-0.9840919662639172,1,1,1,1,-1.5447036458802366,0,-0.9543167049648034
0,0,0,-1.0251897889099397,1,0,1,0,-0.2642877765292989,0,-0.8285330370627136
0,0,0,-0.20323333598949075,1,0,0,0,0.8139571660820171,1,0.08206985451016115
0,0,1,-0.5320159171576703,1,1,0,0,0.3422250036895663,0,-0.360830384581704
0,1,0,0.9475056980991376,1,0,1,0,1.3193844829310715,1,1.570214657858828
0,0,0,0.6598209395769805,0,1,0,2,-0.8371054022915605,0,-0.14425216766578194
0,0,0,-1.148483256848007,1,0,1,1,0.7802620116254134,1,-0.836948141605459
0,0,0,-0.6142115624497152,1,0,0,2,0.8139571660820171,1,-0.3165403606725175
1,0,1,1.5639730377894743,1,1,1,2,0.8139571660820171,0,1.7960937797956793
1,0,0,-0.5320159171576703,1,1,1,0,0.7802620116254134,1,-0.2456763224178191
1,0,0,0.28994053576277856,0,0,0,2,-0.8034102478349568,1,-0.2899663463270056
0,0,0,-0.6142115624497152,1,1,1,0,-0.16320231315948805,0,-0.5477342854784711
0,0,1,0.20774489047073366,1,0,1,2,-1.5447036458802366,0,-0.6974345662915216
0,1,0,1.3995817472053844,1,1,1,0,1.353079637387675,0,2.1114387500290874
0,0,1,-0.6553093850957377,1,0,0,1,-0.3653732398991098,0,-0.6199270244504451
1,0,0,-1.3128745474320966,0,1,1,2,-1.0392763290311822,1,-1.0185372396331238
1,0,0,1.440679569851407,1,0,0,1,-1.3762278735972184,0,-0.2811083415451683
1,0,0,0.08445142253266633,1,0,0,0,0.5780910848857916,0,0.25258644656052925
0,0,0,-1.230678902140052,1,0,0,1,0.3422250036895663,1,-0.9330574934883938
0,0,0,-1.0251897889099397,1,0,1,2,0.8139571660820171,0,-0.7151505758551961
1,0,0,-0.16213551334346832,1,0,0,2,0.1737492314065482,0,-0.1221071557111887
0,0,0,-1.2717767247860743,0,0,0,0,-1.0392763290311822,1,-1.0030357312649085
0,1,0,0.8242122301610703,1,1,0,1,0.2748346947763591,0,0.7030159897169561
1,0,1,-1.3128745474320966,0,1,0,2,-1.3762278735972184,1,-1.0229662420240424
0,0,0,-1.066287611555962,1,1,1,0,0.30852984923296267,0,-0.8015161224781099
0,0,1,-1.1895810794940294,1,0,0,0,-1.5447036458802366,0,-0.9986067288739898
0,0,0,-0.16213551334346832,1,1,0,2,0.3422250036895663,0,-0.05788662104286825
0,0,0,-1.230678902140052,1,1,1,1,0.30852984923296267,1,-0.9343861942056694
0,1,0,-1.3128745474320966,0,0,0,1,-1.342532719140615,1,-1.0225233417849506
1,0,0,-1.066287611555962,0,1,1,2,-1.0392763290311822,0,-0.9255281894238321
0,0,0,0.7831144075150479,1,0,0,1,1.5215554096706931,1,1.5223814320369067
1,0,1,1.6050708604354966,1,1,1,0,0.8813474749952243,0,1.8997324357431757
1,0,0,0.9064078754531152,1,1,1,0,1.0498232472782425,1,1.3288340275537616
0,0,0,-1.1073854342019844,1,0,1,0,-1.5447036458802366,0,-0.9808907193103152
0,0,1,-0.16213551334346832,1,0,0,2,-1.5447036458802366,0,-0.7771566093280573
1,0,1,0.37213618105482343,0,0,0,0,-0.6012393210953352,0,-0.14115186599213891
0,0,0,-0.12103769069744588,0,1,1,2,-0.8708005567481641,0,-0.5025584610911009
1,0,0,-1.3128745474320966,1,1,0,2,-0.5001538577255242,1,-1.011450835807654
1,0,0,1.6050708604354966,1,1,0,0,0.6791765482556026,0,1.70839953245549
0,0,0,-1.1895810794940294,1,1,0,2,-0.5001538577255242,1,-0.9436870992265985
1,0,1,-1.3128745474320966,0,0,1,0,-1.3762278735972184,0,-1.0229662420240424
0,0,0,-1.3128745474320966,1,0,0,1,0.10635892249334095,1,-1.0034786315040003
1,0,0,-1.3128745474320966,1,1,1,1,0.2748346947763591,1,-1.001264130308541
1,0,0,1.1940926339752722,1,1,0,0,0.4770056215159808,0,1.1627464378943122
0,0,0,-0.7375050303877825,1,0,1,0,1.1846038651046569,1,-0.3630448857771634
1,0,1,-1.3128745474320966,1,0,0,0,-1.5783988003368403,0,-1.0256236434585937
0,0,0,1.440679569851407,1,1,0,2,-1.5447036458802366,0,-0.43169442283640247
0,0,0,-1.066287611555962,1,0,1,0,0.30852984923296267,0,-0.8015161224781099
0,0,0,1.6050708604354966,1,1,1,1,0.7465668571688098,0,1.7721771668847186
1,0,0,1.6050708604354966,1,0,0,2,0.7128717027122061,0,1.7402883496701043
0,0,0,-0.12103769069744588,1,0,0,0,0.9487377839084316,1,0.21493992623772068
1,0,0,-1.3128745474320966,1,0,1,0,0.6117862393423953,1,-0.9968351279176224
0,0,0,0.2488427131167561,0,0,0,1,-0.8371054022915605,0,-0.3258412656934467
1,0,0,1.1940926339752722,1,1,0,0,0.8813474749952243,0,1.4922642157786599
0,0,0,0.8242122301610703,1,1,0,2,1.4541651007574858,0,1.524595933232366
1,0,0,1.358483924559362,1,1,0,2,1.2856893284744677,1,2.0060284931252235
0,1,1,1.070799166037205,1,1,1,0,0.7802620116254134,0,1.2916304074700449
1,0,0,-0.7375050303877825,1,1,0,0,1.0161280928216387,0,-0.39626240370905325
1,0,0,-0.9840919662639172,1,0,0,2,1.0161280928216387,1,-0.6513729414259676
0,0,0,-0.038842045405400996,0,1,0,1,-1.2077521013142003,0,-0.6088545184731485
0,0,1,-0.6553093850957377,1,1,1,0,-0.028421695333073545,1,-0.5446339838048281
1,0,1,0.9064078754531152,1,0,0,0,-0.3653732398991098,0,0.30573447525155306
1,0,0,-0.6553093850957377,0,0,1,0,-1.342532719140615,0,-0.8382768423227347
0,1,0,1.4817773924974293,1,0,0,2,0.7128717027122061,0,1.6246913872671276
1,0,0,1.358483924559362,1,0,0,2,0.30852984923296267,0,1.1583174355033934
1,1,0,-0.6964072077417601,1,0,0,0,0.2748346947763591,0,-0.5096448649165707
1,0,1,1.522875215143452,1,1,0,2,0.4770056215159808,0,1.4462025909131058
0,0,0,0.700918762223003,1,1,0,2,-1.5783988003368403,0,-0.6132835208640671
0,0,0,-1.230678902140052,1,0,1,0,-1.5447036458802366,0,-1.0074647336558271
1,0,0,-0.6553093850957377,1,1,1,0,0.005273459123530077,0,-0.5371046797402663
1,0,1,-0.5320159171576703,1,1,1,0,1.0498232472782425,0,-0.17481228416312064
1,0,1,1.5639730377894743,1,1,1,1,-1.5447036458802366,0,-0.40512040849089054
0,0,0,0.04335359988664389,1,1,1,0,1.3193844829310715,0,0.5471151055566196
0,0,1,0.4132340037008459,1,0,1,1,-1.3762278735972184,0,-0.5579209909775841
1,1,0,0.700918762223003,1,0,0,0,1.2182990195612606,0,1.2247524713671734
0,0,1,0.33103835840880097,1,0,0,2,1.2182990195612606,0,0.818170051880841
1,0,0,0.8653100528070927,1,0,0,2,0.4770056215159808,0,0.8792902848755184
0,0,0,1.2762882792673171,1,0,0,0,-1.5783988003368403,0,-0.49547205726563104
1,0,1,-0.07993986805142343,1,1,1,2,-0.3990683943557134,0,-0.2926237477615568
1,1,0,-0.9018963209718723,1,1,1,0,0.40961531260277356,0,-0.6540303428605188
0,0,0,-1.1895810794940294,1,0,0,2,0.6791765482556026,1,-0.8816810657537375
0,0,1,-0.49091809451164786,0,0,0,0,-0.43276354881231704,0,-0.5410907818920931
0,0,1,0.08445142253266633,1,1,1,0,-1.4099230280538222,0,-0.6620025471641723
0,0,1,1.0297013433911826,1,1,1,0,1.1172135561914496,0,1.5090944248641507
1,0,1,-0.5320159171576703,1,0,1,0,-1.5447036458802366,0,-0.856878652364593
0,0,0,1.1118969886832273,1,0,0,2,-1.3762278735972184,0,-0.3696883893635413
0,0,1,0.33103835840880097,1,1,0,0,-1.5447036458802366,0,-0.6708605519460097
0,0,0,-0.7375050303877825,1,1,1,0,-0.5001538577255242,0,-0.6952200650960623
1,0,0,-1.3128745474320966,1,0,0,0,-0.7360199389217497,0,-1.014551137481297
